id,source,source_id,url,project_name,developer,unit_number,district,subdistrict,lat,lon,property_type,ownership_type,leasehold_years,title_deed,bedrooms,bathrooms,area_sqm,land_sqm,floor,total_floors,price_thb,price_per_sqm_thb,cam_fee_per_sqm,sinking_fund_per_sqm,furniture_package_thb,monthly_rent_thb,rental_type,rental_yield_claimed,rental_program,rental_pool_split,has_hotel_license,has_pool,has_garden,has_gym,parking_spaces,occupancy_status,is_off_plan,completion_date,year_built,days_on_market,price_drop_count,zone_type,raw_data,scraped_at,updated_at,is_active
351,fazwaz,2-bedroom-condo-for-sale-at-escent-phuket-in-wichit-phuket-u6172140,https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-escent-phuket-in-wichit-phuket-u6172140,Escent Phuket,,,phuket-town,"Wichit, Phuket Town, Phuket",,,land,unknown,,,,,,,,,6200000.0,,,,,,unknown,,0,,0,1,1,0,,,1,,,,,,"{""card_text"": ""see all escent phuket listed 2 weeks ago updated 2 weeks ago wichit, phuket town, phuket ฿6,200,000 (฿121,000/sqm) 2 bedroom condo for sale at escent phuket introducing the latest three projects from cpn development, inspired by the core concept of an “island archipelago lifestyle.”phase 2 expands under the theme of “beach city life,&rdq... details: 2 bedroom(s) 2 bathroom(s) 51.36 sqm property ty"", ""tags"": [""updated: 2 weeks ago""], ""location_text"": ""Wichit, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-escent-phuket-in-wichit-phuket-u6172140""}",2026-04-21 09:03:32.842990,2026-04-21 09:03:32.842990,1
352,fazwaz,1-bedroom-condo-for-sale-at-noon-village-tower-i-in-chalong-phuket-u5356691,https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-noon-village-tower-i-in-chalong-phuket-u5356691,NOON Village Tower I,,,chalong,"Chalong, Phuket Town, Phuket",,,villa,unknown,,,1.0,1.0,41.0,,,,3990000.0,97317.07,,,,,unknown,,0,,0,0,0,0,,,0,,,,,,"{""card_text"": ""see all noon village tower i updated 2 weeks ago chalong, phuket town, phuket ฿3,990,000 (฿97,300/sqm) 1 bedroom condo for sale at noon village tower i good investment opportunity with about 7,5% gross yield per year. this unit is located in a well maintained condominium in a very convenient location.\n\n41 sq.m\nbalcony\n1 bedroom\n1 bathroom\n\n\ncommon fa... details: 1 bedroom(s) 1 bathroom(s) 41 sqm p"", ""tags"": [""est. rent:฿27,800/mo| roi:8%"", ""cam fee:฿2,460/mo"", ""sinking fund:฿20,500"", ""updated: 2 weeks ago""], ""location_text"": ""Chalong, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-noon-village-tower-i-in-chalong-phuket-u5356691""}",2026-04-21 09:03:32.842990,2026-04-21 09:03:32.842990,1
353,fazwaz,6-bedroom-villa-for-sale-in-patong-phuket-u5943312,https://www.fazwaz.com/property-sales/6-bedroom-villa-for-sale-in-patong-phuket-u5943312,Absolute SeaView RockStar Villa in Patong,,,patong,"Patong, Kathu, Phuket",,,villa,unknown,,,,,,,,,75000000.0,,,,,,unknown,,0,,0,1,0,0,,,0,,,,,,"{""card_text"": ""absolute seaview rockstar villa in patong updated 5 days ago patong, kathu, phuket ฿75,000,000 (฿62,500/sqm) 6 bedroom villa for sale in patong, phuket discover an exceptional opportunity to own one of patong’s most sought-after luxury villas — a fully-furnished, absolute property that combines spacious living, premium amenities, and an u... details: 6 bedroom(s) 7.5 bathroom(s) 1,200 sqm property"", ""tags"": [""updated: 5 days ago""], ""location_text"": ""Patong, Kathu, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/6-bedroom-villa-for-sale-in-patong-phuket-u5943312""}",2026-04-21 09:03:32.842990,2026-04-21 09:03:32.842990,1
354,fazwaz,5-bedroom-villa-for-sale-at-grand-sea-through-in-rawai-phuket-u1912476,https://www.fazwaz.com/property-sales/5-bedroom-villa-for-sale-at-grand-sea-through-in-rawai-phuket-u1912476,Grand Sea Through,,,rawai,"Rawai, Phuket Town, Phuket",,,villa,unknown,,,,,,,,,42000000.0,,,,,,unknown,,0,,0,1,1,0,,,1,,,,,,"{""card_text"": ""see all grand sea through updated 1 month ago rawai, phuket town, phuket ฿42,000,000 (฿120,000/sqm) 5 bedroom villa for sale at grand sea through located in rawai, this large family villa is in a quiet neighbourhood that is going up. the villa has lots of common area space to host and entertain as well as large bedrooms to accomodate 10 or more... details: 5 bedroom(s) 5.5 bathroom(s) 350 sqm prop"", ""tags"": [""rent:฿200,000/mo| roi:6%"", ""updated: 1 month ago""], ""location_text"": ""Rawai, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/5-bedroom-villa-for-sale-at-grand-sea-through-in-rawai-phuket-u1912476""}",2026-04-21 09:03:32.842990,2026-04-21 09:03:32.842990,1
355,fazwaz,2-bedroom-apartment-for-sale-at-skypark-aurora-laguna-phuket-in-choeng-thale-phuket-u5586623,https://www.fazwaz.com/property-sales/2-bedroom-apartment-for-sale-at-skypark-aurora-laguna-phuket-in-choeng-thale-phuket-u5586623,Skypark Aurora Laguna Phuket,,,cherng-talay,"Choeng Thale, Thalang, Phuket",,,condo,leasehold,,,,,,,,,9052632.0,,,,,,unknown,,0,,0,1,0,0,,,0,,,,,,"{""card_text"": ""see all skypark aurora laguna phuket updated 1 week ago choeng thale, thalang, phuket ฿9,052,632 (฿226,000/sqm) 2 bedroom apartment for sale at skypark aurora laguna phuket 2bdr condo apartment in laguna skypark, bang tao with washer and balcony for sale\n \n💰8 600 000thb\n \nfeatures:\n \n ⁃ 10-minute walk to the beach\n ⁃ 3-minute walk through a beau... details: 2 bedroom(s) 2 bathroom(s) 40 sqm proper"", ""tags"": [""est. rent:฿52,100/mo| roi:7%"", ""updated: 1 week ago""], ""location_text"": ""Choeng Thale, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/2-bedroom-apartment-for-sale-at-skypark-aurora-laguna-phuket-in-choeng-thale-phuket-u5586623""}",2026-04-21 09:03:32.854498,2026-04-21 09:03:32.854498,1
356,fazwaz,25-bedroom-hotel-for-sale-in-choeng-thale-phuket-u6073785,https://www.fazwaz.com/property-sales/25-bedroom-hotel-for-sale-in-choeng-thale-phuket-u6073785,HOTEL 25 ROOMS+ IN THE HEART OF CHOENG THALE,,,cherng-talay,"Choeng Thale, Thalang, Phuket",,,condo,unknown,,,,,,,,,4500000.0,,,,,,unknown,,0,,0,0,1,0,,,0,,,,,,"{""card_text"": ""see all hotel 25 rooms+ in the heart of choeng thale updated 5 days ago choeng thale, thalang, phuket ฿4,500,000 (฿6,430/sqm) 25 bedroom hotel for sale in choeng thale, phuket discover a rare opportunity to acquire and transform a boutique hotel in need of renovation in a prime location currently offering 25 rooms this property has immense potential for expansion allowing f... details: 25 bedroom("", ""tags"": [""updated: 5 days ago""], ""location_text"": ""Choeng Thale, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/25-bedroom-hotel-for-sale-in-choeng-thale-phuket-u6073785""}",2026-04-21 09:03:32.854498,2026-04-21 09:03:32.854498,1
357,fazwaz,5-bedroom-condo-for-sale-at-mai-khao-beach-condotel-in-mai-khao-phuket-u5576868,https://www.fazwaz.com/property-sales/5-bedroom-condo-for-sale-at-mai-khao-beach-condotel-in-mai-khao-phuket-u5576868,Mai Khao Beach Condotel,,,mai-khao,"Mai Khao, Thalang, Phuket",,,condo,freehold,,,,,504.0,,,,10990000.0,21805.56,,,,,unknown,,0,,0,1,0,0,,,0,,,,,,"{""card_text"": ""see all mai khao beach condotel updated 2 weeks ago mai khao, thalang, phuket ฿10,990,000 ฿14,300,000 (฿21,800/sqm) 5 bedroom condo for sale at mai khao beach condotel 🏝️ 504 m² foreign freehold property near mai khao beach – ideal for custom luxury apartment\na rare opportunity to own a 504 sq.m. foreign freehold property just 600 meters fr... details: 5 bedroom(s) 5 bathroom(s) 504 sqm property t"", ""tags"": [""cam fee:฿20,160/mo"", ""updated: 2 weeks ago""], ""location_text"": ""Mai Khao, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/5-bedroom-condo-for-sale-at-mai-khao-beach-condotel-in-mai-khao-phuket-u5576868""}",2026-04-21 09:03:32.858637,2026-04-21 09:03:32.858637,1
358,fazwaz,3-bedroom-villa-for-sale-at-eva-beach-in-rawai-phuket-u647974,https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-at-eva-beach-in-rawai-phuket-u647974,Eva Beach,,,rawai,"Rawai, Phuket Town, Phuket",,,villa,unknown,,,,,,,,,33000000.0,,,,,,unknown,,0,,0,0,0,0,,,0,,,,,,"{""card_text"": ""see all eva beach rawai, phuket town, phuket ฿33,000,000 (฿106,000/sqm) 3 bedroom villa for sale at eva beach eva beachwelcome to the true relaxation paradise definition, a colorful city with various styles where you can take a glimpse of the blue sea in front of you at a luxury villa called \""eva beach.\"" it d... details: 3 bedroom(s) 3.5 bathroom(s) 310 sqm property type: villa beach 2.64 km year "", ""tags"": [""rent:฿275,000/mo| roi:10%"", ""cam fee:฿9,100/mo"", ""updated: 3 months ago""], ""location_text"": ""Rawai, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-at-eva-beach-in-rawai-phuket-u647974""}",2026-04-21 09:03:32.858637,2026-04-21 09:03:32.858637,1
359,fazwaz,1-bedroom-apartment-for-sale-at-mai-khao-beach-condotel-in-mai-khao-phuket-u5820016,https://www.fazwaz.com/property-sales/1-bedroom-apartment-for-sale-at-mai-khao-beach-condotel-in-mai-khao-phuket-u5820016,Mai Khao Beach Condotel,,,mai-khao,"Mai Khao, Thalang, Phuket",,,land,leasehold,,,,,,,,,1800000.0,,,,,,unknown,,0,,0,1,0,0,,,0,,,,,,"{""card_text"": ""see all mai khao beach condotel updated 1 month ago mai khao, thalang, phuket ฿1,800,000 (฿50,000/sqm) 1 bedroom apartment for sale at mai khao beach condotel profitable apartment for sale in sunny phuket, thailand\nlocated in the mbc condominium on the north side of the island, just 600 meters from the famous mai khao beach, this apartment offers both comfo... details: 1 bedroom(s) 1 bathroom(s) 3"", ""tags"": [""rent:฿25,000/mo| roi:30%"", ""cam fee:฿1,440/mo"", ""updated: 1 month ago""], ""location_text"": ""Mai Khao, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/1-bedroom-apartment-for-sale-at-mai-khao-beach-condotel-in-mai-khao-phuket-u5820016""}",2026-04-21 09:03:32.858637,2026-04-21 09:03:32.858637,1
360,fazwaz,studio-condo-for-sale-at-oceana-kamala-in-kamala-phuket-u1846270,https://www.fazwaz.com/property-sales/studio-condo-for-sale-at-oceana-kamala-in-kamala-phuket-u1846270,Oceana Kamala,,,kamala,"Kamala, Kathu, Phuket",,,condo,unknown,,,1.0,1.0,32.0,,,,4500000.0,140625.0,,,,,unknown,,0,,0,0,0,0,,,0,,,,,,"{""card_text"": ""see all oceana kamala updated 2 weeks ago kamala, kathu, phuket ฿4,500,000 (฿140,000/sqm) studio condo for sale at oceana kamala kamala, kathu, phuket - size: 32 m² - type: 1 bedroom, 1 bathroom - proximity: just a short walk to kamala beach. welcome to your dream home at oceana kamala, a luxury condominium nestled in the... details: studio 1 bathroom(s) 32.21 sqm property type: condo beach 1.5 km"", ""tags"": [""rent:฿35,000/mo| roi:9%"", ""cam fee:฿1,611/mo"", ""sinking fund:฿19,326"", ""updated: 2 weeks ago""], ""location_text"": ""Kamala, Kathu, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/studio-condo-for-sale-at-oceana-kamala-in-kamala-phuket-u1846270""}",2026-04-21 09:03:32.858637,2026-04-21 09:03:32.858637,1
361,fazwaz,1-bedroom-condo-for-sale-at-noon-village-tower-i-in-chalong-phuket-u1033180,https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-noon-village-tower-i-in-chalong-phuket-u1033180,NOON Village Tower I,,,chalong,"Chalong, Phuket Town, Phuket",,,villa,unknown,,,1.0,1.0,32.0,,,,3500000.0,109375.0,,,,,unknown,,0,,0,1,0,0,,,0,,,,,,"{""card_text"": ""see all noon village tower i updated 1 month ago chalong, phuket town, phuket ฿3,500,000 (฿109,000/sqm) 1 bedroom condo for sale at noon village tower i this property is a 32 sqm condo with 1 bedroom and 1 bathroom that is available for rent. it is part of the noon village tower i project in chalong, phuket and was completed in dec 2016. utility bills... details: 1 bedroom(s) 1 bathroom(s) 32 sqm "", ""tags"": [""rent:฿20,000/mo| roi:7%"", ""cam fee:฿1,920/mo"", ""sinking fund:฿16,000"", ""updated: 1 month ago""], ""location_text"": ""Chalong, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-noon-village-tower-i-in-chalong-phuket-u1033180""}",2026-04-21 09:03:40.205377,2026-04-21 09:03:40.205377,1
362,fazwaz,6-bedroom-house-for-sale-at-ban-don-garden-home-in-thep-krasattri-phuket-u6100219,https://www.fazwaz.com/property-sales/6-bedroom-house-for-sale-at-ban-don-garden-home-in-thep-krasattri-phuket-u6100219,Ban Don Garden Home,,,thalang,"Thep Krasattri, Thalang, Phuket",,,villa,unknown,,,,,,,,,16000000.0,,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all ban don garden home updated 2 weeks ago thep krasattri, thalang, phuket ฿16,000,000 ฿20,000,000 (฿46,500/sqm) 6 bedroom house for sale at ban don garden home this unique property offers the opportunity to acquire a running hospitality business in a peaceful thai village located in bandon, thalang, one of the most strategic areas of phuket between choeng th... details: 6 bedroom(s) 6 bathro"", ""tags"": [""updated: 2 weeks ago""], ""location_text"": ""Thep Krasattri, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/6-bedroom-house-for-sale-at-ban-don-garden-home-in-thep-krasattri-phuket-u6100219""}",2026-04-21 09:03:40.207590,2026-04-21 09:03:40.207590,1
363,fazwaz,1-bedroom-apartment-for-sale-at-palmetto-park-condominium-in-karon-phuket-u6112751,https://www.fazwaz.com/property-sales/1-bedroom-apartment-for-sale-at-palmetto-park-condominium-in-karon-phuket-u6112751,Palmetto Park Condominium,,,karon,"Karon, Phuket Town, Phuket",,,condo,unknown,,,,,,,,,4600000.0,,,,,,unknown,,0,,0,1,0,0,,,0,,,,,,"{""card_text"": ""see all palmetto park condominium listed 1 month ago karon, phuket town, phuket ฿4,600,000 (฿140/sqm) 1 bedroom apartment for sale at palmetto park condominium apartment in palmetto park condominium, phuket\ncozy furnished apartment ready for occupancy — theperfect choice for living or investing in sunny phuket!\n📍 location:palmetto park condominiu... details: 1 bedroom(s) 1 bathroom(s) 32,780 sqm p"", ""tags"": [""cam fee:฿1,966,800/mo"", ""sinking fund:฿26,224,000""], ""location_text"": ""Karon, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/1-bedroom-apartment-for-sale-at-palmetto-park-condominium-in-karon-phuket-u6112751""}",2026-04-21 09:03:40.207590,2026-04-21 09:03:40.207590,1
364,fazwaz,3-bedroom-villa-for-sale-at-sunrise-garden-pool-villas-in-si-sunthon-phuket-u6102705,https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-at-sunrise-garden-pool-villas-in-si-sunthon-phuket-u6102705,Sunrise Garden Pool Villas,,,layan,"Si Sunthon, Thalang, Phuket",,,villa,unknown,,,,,,,,,15990000.0,,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all sunrise garden pool villas listed 1 month ago updated 3 weeks ago si sunthon, thalang, phuket ฿15,990,000 (฿123,000/sqm) 3 bedroom villa for sale at sunrise garden pool villas discover this modern 3-bedroom pool villa located in the peaceful and residential area of pasak, phuket, completed in september 2025, offering the perfect balance between privacy, comfort and inv... details: 3 bedroo"", ""tags"": [""cam fee:฿5,566/mo"", ""sinking fund:฿45,326"", ""updated: 3 weeks ago""], ""location_text"": ""Si Sunthon, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-at-sunrise-garden-pool-villas-in-si-sunthon-phuket-u6102705""}",2026-04-21 09:03:40.215754,2026-04-21 09:03:40.215754,1
365,fazwaz,studio-apartment-for-sale-at-the-zero-bang-tao-in-choeng-thale-phuket-u5897957,https://www.fazwaz.com/property-sales/studio-apartment-for-sale-at-the-zero-bang-tao-in-choeng-thale-phuket-u5897957,The Zero Bang Tao,,,cherng-talay,"Choeng Thale, Thalang, Phuket",,,land,leasehold,,,,,,,,,4105263.0,,,,,,unknown,,0,,0,0,1,0,,,1,,,,,,"{""card_text"": ""see all the zero bang tao updated 6 days ago choeng thale, thalang, phuket ฿4,105,263 (฿149,000/sqm) studio apartment for sale at the zero bang tao about property:  studio 27,6 square meters the name of the building zero bangtao that is built by developer from england.📍location:thailand phuket nearby:bang tao beach — 7 minutes by car,... details: studio 1 bathroom(s) 27.60 sqm property type: apart"", ""tags"": [""cam fee:฿2,208/mo"", ""sinking fund:฿22,080"", ""updated: 6 days ago""], ""location_text"": ""Choeng Thale, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/studio-apartment-for-sale-at-the-zero-bang-tao-in-choeng-thale-phuket-u5897957""}",2026-04-21 09:03:40.219170,2026-04-21 09:03:40.219170,1
366,fazwaz,3-bedroom-villa-for-sale-in-rawai-phuket-u5799064,https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-in-rawai-phuket-u5799064,Rare Find Sea View Pool Villa for Sale in Rawai,,,rawai,"Rawai, Phuket Town, Phuket",,,villa,unknown,,,,,,,,,8000000.0,,,,,,unknown,,0,,0,1,0,0,,,0,,,,,,"{""card_text"": ""see all rare find sea view pool villa for sale in rawai updated 2 weeks ago rawai, phuket town, phuket ฿8,000,000 ฿9,500,000 (฿23,800/sqm) 3 bedroom villa for sale in rawai, phuket rare find!  sea view pool villa for sale in rawai, phuket. location: rawai / naiharn area, phuket (quiet soi mangosteen). size: 336 sq m built-up area / 108 sq m land size an exceptional opportun... details: 3 bedroom(s"", ""tags"": [""updated: 2 weeks ago""], ""location_text"": ""Rawai, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-in-rawai-phuket-u5799064""}",2026-04-21 09:03:40.222073,2026-04-21 09:03:40.222073,1
367,fazwaz,studio-condo-for-sale-at-the-green-golf-residence-in-kathu-phuket-u6124059,https://www.fazwaz.com/property-sales/studio-condo-for-sale-at-the-green-golf-residence-in-kathu-phuket-u6124059,The Green Golf Residence,,,kathu,"Kathu, Kathu, Phuket",,,condo,unknown,,,,,,,,,2750000.0,,,,,,unknown,,0,,0,1,0,0,,,0,,,,,,"{""card_text"": ""see all the green golf residence listed 3 weeks ago updated 3 weeks ago kathu, kathu, phuket ฿2,750,000 (฿57,300/sqm) studio condo for sale at the green golf residence 📍 kathu – the geographic heart of phuket (pet friendly)\nbetween patong beach, central phuket & phuket town.\na rare opportunity to own a fully renovated 5th-floor studio in one of phuket&rsq... details: studio 1 bathroom(s) 48 sqm pr"", ""tags"": [""cam fee:฿45/mo"", ""updated: 3 weeks ago""], ""location_text"": ""Kathu, Kathu, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/studio-condo-for-sale-at-the-green-golf-residence-in-kathu-phuket-u6124059""}",2026-04-21 09:03:40.222073,2026-04-21 09:03:40.222073,1
368,fazwaz,4-bedroom-villa-for-sale-at-nai-harn-baan-bua-in-rawai-phuket-u5992183,https://www.fazwaz.com/property-sales/4-bedroom-villa-for-sale-at-nai-harn-baan-bua-in-rawai-phuket-u5992183,Nai Harn Baan Bua,,,rawai,"Rawai, Phuket Town, Phuket",,,villa,unknown,,,4.0,,,,,,37000000.0,,,,,,unknown,,0,,0,1,1,1,,,0,,,,,,"{""card_text"": ""see all nai harn baan bua updated 1 month ago rawai, phuket town, phuket ฿37,000,000 (฿74,000/sqm) 4 bedroom villa for sale at nai harn baan bua luxury 4-bedroom balinese-style pool villa near nai harn beach 🌴\n\n\n 4 bedrooms + office/gym room\n\n\n high-end residential estate near nai harn beach\n\n\n built over 3 levels with mountain... details: 4 bedroom(s) 4.5 bathroom(s) 500 sqm property type: villa "", ""tags"": [""rent:฿150,000/mo| roi:5%"", ""cam fee:฿6,000/mo"", ""sinking fund:฿150,000"", ""updated: 1 month ago""], ""location_text"": ""Rawai, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/4-bedroom-villa-for-sale-at-nai-harn-baan-bua-in-rawai-phuket-u5992183""}",2026-04-21 09:03:40.222073,2026-04-21 09:03:40.222073,1
369,fazwaz,4-bedroom-house-for-sale-in-kathu-phuket-u5930123,https://www.fazwaz.com/property-sales/4-bedroom-house-for-sale-in-kathu-phuket-u5930123,For Rent Stand-Alone House 4 Bedrooms in Kathu,,,kathu,"Kathu, Kathu, Phuket",,,house,unknown,,,4.0,3.0,,,,,11000000.0,,,,,,long_term,,0,,0,0,1,0,,,0,,,,,,"{""card_text"": ""see all for rent stand-alone house 4 bedrooms in kathu updated 1 week ago kathu, kathu, phuket ฿11,000,000 (฿30,600/sqm) 4 bedroom house for sale in kathu, phuket spacious 2-storey detached house on a 90 sq.wah land plot.private, bright, and ideal for families or long-term living.\n✔ 4 bedrooms | 3 bathrooms✔ large living area & spacious kitchen✔ wide outdoo... details: 4 bedroom(s) 3 bathroom(s) 3"", ""tags"": [""updated: 1 week ago""], ""location_text"": ""Kathu, Kathu, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/4-bedroom-house-for-sale-in-kathu-phuket-u5930123""}",2026-04-21 09:03:40.229588,2026-04-21 09:03:40.229588,1
370,fazwaz,2-bedroom-condo-for-sale-at-the-base-bukit-in-wichit-phuket-u5651116,https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-the-base-bukit-in-wichit-phuket-u5651116,THE BASE Bukit,,,phuket-town,"Wichit, Phuket Town, Phuket",,,land,unknown,,,,,,,,,3500000.0,,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all the base bukit updated 4 weeks ago wichit, phuket town, phuket ฿3,500,000 (฿102,000/sqm) 2 bedroom condo for sale at the base bukit the base bukit is a visionary residential development located in the heart of phuket city, thailand. this exquisite project seamlessly blends the rich heritage of peranakan culture with the contempora... details: 2 bedroom(s) 1 bathroom(s) 34.28 sqm property t"", ""tags"": [""rent:฿25,000/mo| roi:9%"", ""updated: 4 weeks ago""], ""location_text"": ""Wichit, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-the-base-bukit-in-wichit-phuket-u5651116""}",2026-04-21 09:03:40.230920,2026-04-21 09:03:40.230920,1
371,fazwaz,3-bedroom-villa-for-sale-in-rawai-phuket-u5746793,https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-in-rawai-phuket-u5746793,3 Bedrooms Pool Villa Ready to Move In & Earn Rental Income,,,rawai,"Rawai, Phuket Town, Phuket",,,villa,unknown,,,,,,,,,12500000.0,,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all 3 bedrooms pool villa ready to move in & earn rental income updated 3 weeks ago rawai, phuket town, phuket ฿12,500,000 ฿12,900,000 (฿67,600/sqm) 3 bedroom villa for sale in rawai, phuket 3-bedroom pool villa – ready to move in & earn income instantly discover the perfect blend of lifestyle and investment with this charming 3-bedroom, 3-bathroom private pool villa. set... details: 3 bedroom"", ""tags"": [""updated: 3 weeks ago""], ""location_text"": ""Rawai, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-in-rawai-phuket-u5746793""}",2026-04-21 09:03:40.230920,2026-04-21 09:03:40.230920,1
372,fazwaz,3-bedroom-villa-for-sale-at-the-passion-residence-urban-in-chalong-phuket-u6145602,https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-at-the-passion-residence-urban-in-chalong-phuket-u6145602,The Passion Residence Urban,,,chalong,"Chalong, Phuket Town, Phuket",,,villa,unknown,,,,,,,,,13900000.0,,,,,,unknown,,0,,0,1,0,0,,,1,,,,,,"{""card_text"": ""see all the passion residence urban listed 3 weeks ago chalong, phuket town, phuket ฿13,900,000 (฿57,900/sqm) 3 bedroom villa for sale at the passion residence urban the passion residence urban is a contemporary residential development designed for modern city living, where style, comfort, and functionality come together seamlessly. thoughtfully crafted with a foc... details: 3 bedroom(s) 4 bathro"", ""tags"": [], ""location_text"": ""Chalong, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-at-the-passion-residence-urban-in-chalong-phuket-u6145602""}",2026-04-21 09:03:40.230920,2026-04-21 09:03:40.230920,1
373,fazwaz,2-bedroom-condo-for-sale-at-escent-phuket-in-wichit-phuket-u6172135,https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-escent-phuket-in-wichit-phuket-u6172135,Escent Phuket,,,phuket-town,"Wichit, Phuket Town, Phuket",,,land,unknown,,,,,,,,,6200000.0,,,,,,unknown,,0,,0,1,1,0,,,1,,,,,,"{""card_text"": ""see all escent phuket listed 2 weeks ago updated 2 weeks ago wichit, phuket town, phuket ฿6,200,000 (฿121,000/sqm) 2 bedroom condo for sale at escent phuket introducing the latest three projects from cpn development, inspired by the core concept of an “island archipelago lifestyle.”phase 2 expands under the theme of “beach city life,&rdq... details: 2 bedroom(s) 2 bathroom(s) 51.25 sqm property ty"", ""tags"": [""updated: 2 weeks ago""], ""location_text"": ""Wichit, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-escent-phuket-in-wichit-phuket-u6172135""}",2026-04-21 09:03:40.237877,2026-04-21 09:03:40.237877,1
374,fazwaz,3-bedroom-villa-for-sale-at-sunrise-palms-phase-ii-in-si-sunthon-phuket-u6100811,https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-at-sunrise-palms-phase-ii-in-si-sunthon-phuket-u6100811,Sunrise Palms - Phase II,,,layan,"Si Sunthon, Thalang, Phuket",,,villa,unknown,,,,,,,,,15990000.0,,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all sunrise palms - phase ii listed 1 month ago updated 3 weeks ago si sunthon, thalang, phuket ฿15,990,000 (฿114,000/sqm) 3 bedroom villa for sale at sunrise palms - phase ii discover this modern 3-bedroom pool villa located in the peaceful and residential area of pasak, phuket, completed in january 2026, offering the perfect balance between privacy, comfort and investment... details: 3 bedro"", ""tags"": [""updated: 3 weeks ago""], ""location_text"": ""Si Sunthon, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-at-sunrise-palms-phase-ii-in-si-sunthon-phuket-u6100811""}",2026-04-21 09:03:40.237877,2026-04-21 09:03:40.237877,1
375,fazwaz,2-bedroom-condo-for-sale-at-zcape-i-in-choeng-thale-phuket-u6024397,https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-zcape-i-in-choeng-thale-phuket-u6024397,Zcape I,,,cherng-talay,"Choeng Thale, Thalang, Phuket",,,condo,unknown,,,,,,,,,4000000.0,,,,,,unknown,,0,,0,0,0,0,,,0,,,,,,"{""card_text"": ""see all zcape i choeng thale, thalang, phuket ฿4,000,000 (฿95,900/sqm) 2 bedroom condo for sale at zcape i located at the bustling area right between boat avenue and porto de phuket, this is the perfect location if you are looking for a private and 180 degrees mountain view condo in an excellent residentia... details: 2 bedroom(s) 1 bathroom(s) 41.70 sqm property type: condo beach 2.18 km foreign "", ""tags"": [""rent:฿28,000/mo| roi:8%"", ""cam fee:฿1,585/mo""], ""location_text"": ""Choeng Thale, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-zcape-i-in-choeng-thale-phuket-u6024397""}",2026-04-21 09:03:40.242772,2026-04-21 09:03:40.242772,1
